date,entity_id,store_number,store_name,brand_id,brand_name,district_id,region,affiliate_id,currency,store_status,comp_eligible,plan_grain,net_sales_local,net_sales_usd,gross_sales_usd,discounts_usd,returns_usd,comp_pct,plan_usd,plan_attainment,transactions,units,ast_usd,aus_usd,upt,upt_vs_ly,ast_vs_ly,aus_vs_ly,traffic,conversion,new_customers,new_customer_sales_usd,omni_penetration
2026-07-20,LB-012,112,Lumiere Old Harbour Walk,ATN,Atelier Noir,SE-2,Southeast,US,USD,Open,Y,WEEK,2004.97,2004.97,2375.23,226.01,144.25,-0.084125,0,,34,88,58.969706,22.78375,2.588235,-0.002451,-0.003312,-0.000863,145,0.234483,6,300.75,0.300927
2026-07-20,LB-014,114,Lumiere Copper Row,ATN,Atelier Noir,MW-1,Midwest,US,USD,Open,Y,WEEK,5483.78,5483.78,6726.54,769.02,473.74,0.137794,0,,88,166,62.315682,33.034819,1.886364,0.015734,-0.00443,-0.019852,372,0.236559,14,741.56,0.149255
2026-07-20,LB-015,115,Lumiere Riverbend Square,LUM,Lumière,MW-1,Midwest,US,USD,Open,Y,DAY,3574.36,3574.36,4432.63,621.38,236.89,0.001965,3802.96,0.939889,69,220,51.802319,16.247091,3.188406,-0.043478,0.001965,0.047509,465,0.148387,12,528.38,0.12814
2026-07-20,LB-016,116,Lumiere Northgate Pavilion,BOT,Botanica,MW-2,Midwest,US,USD,Open,Y,NONE,4509.15,4509.15,5743.43,883.96,350.32,0.19441,0,,52,124,86.714423,36.364113,2.384615,0.015232,-0.012314,-0.027133,293,0.177474,8,589.66,0.074905
2026-07-20,LB-017,117,Lumiere Prairie Gate Outlets,ATN,Atelier Noir,MW-2,Midwest,US,USD,Open,Y,WEEK,2744.21,2744.21,3388.32,411.38,232.73,0.097451,0,,49,99,56.004286,27.719293,2.020408,-0.042965,0.007863,0.05311,293,0.167235,8,380.83,0.104004
2026-07-20,LB-018,118,Lumiere Desert Bloom Galleria,LUM,Lumière,SW-1,Southwest,US,USD,Open,Y,DAY,6381.75,6381.75,7519.09,620.35,516.99,0.015701,6350.03,1.004995,89,217,71.705056,29.408986,2.438202,-0.004115,-0.007124,-0.003022,483,0.184265,15,914.24,0.141845
2026-07-20,LB-019,119,Lumiere Alamo Heights Market,ATN,Atelier Noir,SW-1,Southwest,US,USD,Open,Y,WEEK,5499.29,5499.29,6519.16,568.28,451.59,-0.025111,0,,113,285,48.666283,19.295754,2.522124,-0.037611,0.000771,0.039882,732,0.154372,19,785.96,0.107603
2026-07-20,LB-020,120,Lumiere Cypress Crossing,BOT,Botanica,SW-2,Southwest,US,USD,Open,Y,NONE,3042.5,3042.5,3809.98,548.18,219.3,-0.031997,0,,52,98,58.509615,31.045918,1.884615,-0.030246,-0.013382,0.017391,277,0.187726,9,447.6,0.157956
2026-07-20,LB-021,121,Lumiere Santa Rosa Plaza,LUM,Lumière,SW-2,Southwest,US,USD,Open,Y,DAY,1867.36,1867.36,2332.92,324.57,140.99,-0.094648,1947.34,0.958929,23,66,81.189565,28.293333,2.869565,-0.003623,-0.015922,-0.012344,129,0.178295,4,276.04,0.096007
2026-07-20,LB-022,122,Lumiere Pacific Heights Court,LUM,Lumière,WE-1,West,US,USD,Open,Y,DAY,12111.33,12111.33,14672.12,1594.24,966.55,0.171231,9877.82,1.226114,164,410,73.849573,29.539829,2.5,0.014493,-0.000168,-0.014452,743,0.220727,26,1632.08,0.111702
2026-07-20,LB-023,123,Lumiere Cascade Commons,BOT,Botanica,WE-1,West,US,USD,Opening Soon,N,NONE,8041.27,8041.27,9784.81,1320.43,423.11,,0,,168,516,47.864702,15.583857,3.071429,,,,853,0.196952,28,1139.18,0.103981
2026-07-20,LB-024,124,Lumiere Sunfield Galleria,ATN,Atelier Noir,WE-2,West,US,USD,Open,Y,WEEK,7863.32,7863.32,9781.05,1383.68,534.05,-0.181739,0,,106,284,74.182264,27.687746,2.679245,0.027439,0.003528,-0.023273,432,0.24537,16,1008.88,0.069599
2026-07-20,LB-025,125,Lumiere Silver Mesa Mall,LUM,Lumière,WE-2,West,US,USD,Open,N,DAY,2845.38,2845.38,3685.23,586.45,253.4,,2906.9,0.978837,34,85,83.687647,33.475059,2.5,,,,160,0.2125,5,355.67,0.113064
2026-07-20,LB-026,126,Lumiere Bloor Court,LUM,Lumière,CA-1,Canada,CA,CAD,Open,Y,DAY,8832.58,6542.65,8186.24,1177.44,466.16,0.316653,5550.39,1.178773,102,229,64.143627,28.570524,2.245098,-0.023319,-0.006056,0.017675,585,0.174359,15,817.83,0.151293
2026-07-20,LB-027,127,Lumiere Queen West Pavilion,ATN,Atelier Noir,CA-1,Canada,CA,CAD,Open,Y,WEEK,4605.87,3411.76,4312.16,671.71,228.7,-0.059516,0,,46,115,74.168696,29.667478,2.5,0.004098,0.00182,-0.002269,186,0.247312,8,504.35,0.143216
2026-07-20,LB-028,128,Lumiere Pacific Centre Walk,LUM,Lumière,CA-1,Canada,CA,CAD,Open,Y,DAY,8262.97,6120.72,7363.25,745.86,496.67,0.186912,5658.41,1.081703,108,320,56.673333,19.12725,2.962963,0.002341,0.000083,-0.002252,510,0.211765,16,770.76,0.139528
2026-07-20,LB-029,129,Lumiere Sainte-Catherine Row,BOT,Botanica,CA-1,Canada,CA,CAD,Open,Y,NONE,4782.78,3542.8,4268.16,483.84,241.52,-0.088921,0,,79,148,44.84557,23.937838,1.873418,0.000708,-0.008193,-0.008894,457,0.172867,13,495.54,0.057556
