date,entity_id,store_number,store_name,brand_id,brand_name,district_id,region,affiliate_id,currency,store_status,comp_eligible,plan_grain,net_sales_local,net_sales_usd,gross_sales_usd,discounts_usd,returns_usd,comp_pct,plan_usd,plan_attainment,transactions,units,ast_usd,aus_usd,upt,upt_vs_ly,ast_vs_ly,aus_vs_ly,traffic,conversion,new_customers,new_customer_sales_usd,omni_penetration
2026-07-21,LB-011,111,Lumiere Bluegrass Commons,BOT,Botanica,SE-2,Southeast,US,USD,Open,Y,NONE,3737.63,3737.63,4635.79,599.48,298.68,0.014836,0,,55,189,67.956909,19.77582,3.436364,0.01958,-0.003616,-0.022751,260,0.211538,10,577.63,0.0858
2026-07-21,LB-012,112,Lumiere Old Harbour Walk,ATN,Atelier Noir,SE-2,Southeast,US,USD,Open,Y,WEEK,2191.92,2191.92,2666.4,331.23,143.25,0.184124,0,,38,99,57.682105,22.140606,2.605263,0.016688,-0.002843,-0.01921,161,0.236025,6,294.18,0.066955
2026-07-21,LB-014,114,Lumiere Copper Row,ATN,Atelier Noir,MW-1,Midwest,US,USD,Open,Y,WEEK,5018.48,5018.48,6560.5,925.02,617,0.081301,0,,81,154,61.956543,32.587532,1.901235,0.03328,0.001205,-0.031042,345,0.234783,12,631.96,0.106971
2026-07-21,LB-015,115,Lumiere Riverbend Square,LUM,Lumière,MW-1,Midwest,US,USD,Open,Y,DAY,3334.3,3334.3,3911.63,349.3,228.03,-0.008938,3579.26,0.931561,64,212,52.098438,15.72783,3.3125,0.035156,0.006548,-0.027637,426,0.150235,10,442.84,0.097079
2026-07-21,LB-016,116,Lumiere Northgate Pavilion,BOT,Botanica,MW-2,Midwest,US,USD,Open,Y,NONE,3610.82,3610.82,4304.34,502.69,190.83,-0.006037,0,,42,101,85.971905,35.750693,2.404762,0.052083,-0.006037,-0.055243,231,0.181818,6,438.46,0.071289
2026-07-21,LB-017,117,Lumiere Prairie Gate Outlets,ATN,Atelier Noir,MW-2,Midwest,US,USD,Open,Y,WEEK,2556.28,2556.28,3050.91,372.39,122.24,0.172573,0,,46,93,55.571304,27.486882,2.021739,0.01087,-0.005862,-0.016551,281,0.163701,8,377.88,0.079299
2026-07-21,LB-018,118,Lumiere Desert Bloom Galleria,LUM,Lumière,SW-1,Southwest,US,USD,Open,Y,DAY,5415.39,5415.39,6875.61,1082.81,377.41,-0.093045,5976.49,0.906115,75,179,72.2052,30.253575,2.386667,-0.047628,0.003696,0.053891,398,0.188442,11,675.12,0.117065
2026-07-21,LB-019,119,Lumiere Alamo Heights Market,ATN,Atelier Noir,SW-1,Southwest,US,USD,Open,Y,WEEK,6018.02,6018.02,7344.75,931.81,394.92,0.118568,0,,124,322,48.532419,18.689503,2.596774,0.007839,0.001299,-0.006489,806,0.153846,19,783.8,0.155473
2026-07-21,LB-020,120,Lumiere Cypress Crossing,BOT,Botanica,SW-2,Southwest,US,USD,Open,Y,NONE,3088.64,3088.64,3921.17,560.3,272.23,0.080511,0,,52,98,59.396923,31.516735,1.884615,-0.027295,-0.002605,0.025383,270,0.192593,9,454.39,0.109035
2026-07-21,LB-021,121,Lumiere Santa Rosa Plaza,LUM,Lumière,SW-2,Southwest,US,USD,Open,Y,DAY,1721.64,1721.64,2005.27,161.59,122.04,-0.087752,1832.79,0.939355,21,61,81.982857,28.223607,2.904762,0.027839,-0.000871,-0.027932,117,0.179487,3,209.06,0.050748
2026-07-21,LB-022,122,Lumiere Pacific Heights Court,LUM,Lumière,WE-1,West,US,USD,Open,Y,DAY,10604.32,10604.32,13127.25,1936.75,586.18,0.071213,9296.77,1.140646,144,365,73.641111,29.052932,2.534722,0.026141,-0.003177,-0.028572,659,0.218513,22,1377.09,0.099763
2026-07-21,LB-023,123,Lumiere Cascade Commons,BOT,Botanica,WE-1,West,US,USD,Opening Soon,N,NONE,6805,6805,8467.56,1097.01,565.55,,0,,142,458,47.922535,14.858079,3.225352,,,,720,0.197222,24,977.62,0.161794
2026-07-21,LB-024,124,Lumiere Sunfield Galleria,ATN,Atelier Noir,WE-2,West,US,USD,Open,Y,WEEK,7532.38,7532.38,9230.97,1106.17,592.42,-0.170718,0,,102,265,73.846863,28.424075,2.598039,-0.010654,0.000017,0.010786,418,0.244019,16,1004.32,0.111837
2026-07-21,LB-025,125,Lumiere Silver Mesa Mall,LUM,Lumière,WE-2,West,US,USD,Open,N,DAY,2586.69,2586.69,3276.8,481.45,208.66,,2735.91,0.945459,31,79,83.441613,32.742911,2.548387,,,,148,0.209459,5,354.63,0.105413
2026-07-21,LB-026,126,Lumiere Bloor Court,LUM,Lumière,CA-1,Canada,CA,CAD,Open,Y,DAY,7748.95,5739.96,7024.17,824.62,459.59,0.09508,5223.9,1.098788,89,199,64.493933,28.84402,2.235955,-0.014256,0.00895,0.023542,512,0.173828,15,822.3,0.080311
2026-07-21,LB-027,127,Lumiere Queen West Pavilion,ATN,Atelier Noir,CA-1,Canada,CA,CAD,Open,Y,WEEK,5099.97,3777.76,4876.47,759.89,338.83,0.186765,0,,51,130,74.073725,29.059692,2.54902,0.024372,0.000606,-0.023201,208,0.245192,9,566.67,0.061825
2026-07-21,LB-028,128,Lumiere Pacific Centre Walk,LUM,Lumière,CA-1,Canada,CA,CAD,Open,Y,DAY,7996.78,5923.54,7327.36,1081.3,322.51,0.226878,5325.56,1.112285,105,308,56.414667,19.232273,2.933333,0.021858,-0.006813,-0.028058,492,0.213415,18,863.15,0.050379
2026-07-21,LB-029,129,Lumiere Sainte-Catherine Row,BOT,Botanica,CA-1,Canada,CA,CAD,Open,Y,NONE,4797.65,3553.81,4315.04,566.93,194.29,0.0496,0,,79,144,44.984937,24.679236,1.822785,0.012658,-0.003544,-0.016,456,0.173246,12,458.84,0.059409
