date,entity_id,store_number,store_name,brand_id,brand_name,district_id,region,affiliate_id,currency,store_status,comp_eligible,plan_grain,net_sales_local,net_sales_usd,gross_sales_usd,discounts_usd,returns_usd,comp_pct,plan_usd,plan_attainment,transactions,units,ast_usd,aus_usd,upt,traffic,conversion,new_customers,new_customer_sales_usd,omni_penetration
2026-07-10,LB-014,114,Lumiere Copper Row,ATN,Atelier Noir,MW-1,Midwest,US,USD,Open,Y,WEEK,6716.19,6716.19,8276.09,867.19,692.71,-0.077216,0,,108,203,62.186944,33.08468,1.87963,461,0.234273,18,951.46,0.029555
2026-07-10,LB-015,115,Lumiere Riverbend Square,LUM,Lumière,MW-1,Midwest,US,USD,Open,Y,DAY,4920.29,4920.29,6329.07,997.45,411.33,0.038737,5368.88,0.916446,95,309,51.792526,15.923269,3.252632,642,0.147975,14,616.33,0.023873
2026-07-10,LB-016,116,Lumiere Northgate Pavilion,BOT,Botanica,MW-2,Midwest,US,USD,Open,Y,NONE,6397.02,6397.02,7568.52,812.5,359,0.096277,0,,74,174,86.446216,36.764483,2.351351,405,0.182716,11,808.27,0.047799
2026-07-10,LB-017,117,Lumiere Prairie Gate Outlets,ATN,Atelier Noir,MW-2,Midwest,US,USD,Open,Y,WEEK,3988.45,3988.45,5042.15,723.9,329.8,0.125609,0,,71,146,56.175352,27.318151,2.056338,422,0.168246,11,525.24,0.044035
2026-07-10,LB-018,118,Lumiere Desert Bloom Galleria,LUM,Lumière,SW-1,Southwest,US,USD,Open,Y,DAY,9051.42,9051.42,10333.45,841.17,440.86,0.060984,8964.74,1.009669,126,309,71.836667,29.292621,2.452381,683,0.18448,18,1099.1,0.079254
2026-07-10,LB-019,119,Lumiere Alamo Heights Market,ATN,Atelier Noir,SW-1,Southwest,US,USD,Open,Y,WEEK,8173.15,8173.15,9470.27,860.14,436.98,0.08679,0,,168,428,48.649702,19.096145,2.547619,1101,0.152589,25,1033.81,0.063328
2026-07-10,LB-020,120,Lumiere Cypress Crossing,BOT,Botanica,SW-2,Southwest,US,USD,Open,Y,NONE,4332.84,4332.84,5291.69,623.39,335.46,-0.020285,0,,73,138,59.353973,31.397391,1.890411,385,0.18961,12,605.41,0.07803
2026-07-10,LB-021,121,Lumiere Santa Rosa Plaza,LUM,Lumière,SW-2,Southwest,US,USD,Open,Y,DAY,2606.92,2606.92,3366.28,534.55,224.81,0.057922,2749.19,0.94825,32,91,81.46625,28.647473,2.84375,180,0.177778,5,346.23,0.048406
2026-07-10,LB-022,122,Lumiere Pacific Heights Court,LUM,Lumière,WE-1,West,US,USD,Open,Y,DAY,14219.64,14219.64,17417.04,2368.72,828.68,0.165142,13945.15,1.019684,193,490,73.676891,29.019673,2.53886,851,0.226792,32,2004.01,0.090899
2026-07-10,LB-023,123,Lumiere Cascade Commons,BOT,Botanica,WE-1,West,US,USD,Opening Soon,N,NONE,9617.32,9617.32,11174.96,933.83,623.81,,0,,201,631,47.847363,15.241395,3.139303,1024,0.196289,33,1342.12,0.102074
2026-07-10,LB-024,124,Lumiere Sunfield Galleria,ATN,Atelier Noir,WE-2,West,US,USD,Open,Y,WEEK,10044.73,10044.73,11790.67,1124.51,621.43,-0.19647,0,,136,359,73.858309,27.979749,2.639706,544,0.25,24,1506.71,0.056897
2026-07-10,LB-025,125,Lumiere Silver Mesa Mall,LUM,Lumière,WE-2,West,US,USD,Open,N,DAY,4304.79,4304.79,5263.6,697.31,261.5,,4103.86,1.048961,51,130,84.407647,33.113769,2.54902,243,0.209877,8,573.97,0.07304
2026-07-10,LB-026,126,Lumiere Bloor Court,LUM,Lumière,CA-1,Canada,CA,CAD,Open,Y,DAY,11058.56,8191.53,10120.87,1259.05,670.29,-0.018436,7835.85,1.045391,127,285,64.500236,28.742211,2.244094,713,0.178121,22,1206.16,0.086736
2026-07-10,LB-027,127,Lumiere Queen West Pavilion,ATN,Atelier Noir,CA-1,Canada,CA,CAD,Open,Y,WEEK,6777.69,5020.51,6303.67,977.01,306.15,-0.011438,0,,68,171,73.831029,29.359708,2.514706,278,0.244604,11,690.32,0.034475
2026-07-10,LB-028,128,Lumiere Pacific Centre Walk,LUM,Lumière,CA-1,Canada,CA,CAD,Open,Y,DAY,11045.61,8181.93,9740.81,894.36,664.52,-0.036599,7988.33,1.024235,144,416,56.818958,19.668101,2.888889,692,0.208092,22,1062.52,0.092002
2026-07-10,LB-029,129,Lumiere Sainte-Catherine Row,BOT,Botanica,CA-1,Canada,CA,CAD,Open,Y,NONE,7344.17,5440.13,6643.04,882.87,320.04,0.168479,0,,121,224,44.959752,24.286295,1.85124,701,0.172611,18,687.88,0
