date,entity_id,store_number,store_name,brand_id,brand_name,district_id,region,affiliate_id,currency,store_status,comp_eligible,plan_grain,net_sales_local,net_sales_usd,gross_sales_usd,discounts_usd,returns_usd,comp_pct,plan_usd,plan_attainment,transactions,units,ast_usd,aus_usd,upt,upt_vs_ly,ast_vs_ly,aus_vs_ly,traffic,conversion,new_customers,new_customer_sales_usd,omni_penetration
2026-07-14,LB-011,111,Lumiere Bluegrass Commons,BOT,Botanica,SE-2,Southeast,US,USD,Open,Y,NONE,3579.47,3579.47,4344.7,535.03,230.2,-0.061738,0,,53,182,67.53717,19.667418,3.433962,0.022882,-0.008629,-0.030806,242,0.219008,9,516.66,0.164583
2026-07-14,LB-012,112,Lumiere Old Harbour Walk,ATN,Atelier Noir,SE-2,Southeast,US,USD,Open,Y,WEEK,2202.3,2202.3,2644.11,295.29,146.52,0.197774,0,,38,98,57.955263,22.472449,2.578947,-0.025032,-0.022868,0.002219,159,0.238994,6,295.57,0.09234
2026-07-14,LB-014,114,Lumiere Copper Row,ATN,Atelier Noir,MW-1,Midwest,US,USD,Open,Y,WEEK,4744.63,4744.63,6026.58,724.6,557.35,0.057384,0,,76,142,62.429342,33.412887,1.868421,-0.010836,0.001732,0.012706,323,0.235294,12,636.78,0.087307
2026-07-14,LB-015,115,Lumiere Riverbend Square,LUM,Lumière,MW-1,Midwest,US,USD,Open,Y,DAY,3409.69,3409.69,4181.05,481.98,289.38,-0.079087,3579.26,0.952624,66,215,51.66197,15.859023,3.257576,0.014421,-0.009321,-0.023404,444,0.148649,11,483.04,0.07086
2026-07-14,LB-016,116,Lumiere Northgate Pavilion,BOT,Botanica,MW-2,Midwest,US,USD,Open,Y,NONE,3988.68,3988.68,4854.19,599.78,265.73,0.024767,0,,46,111,86.710435,35.934054,2.413043,0.005435,0.002489,-0.002929,258,0.178295,8,589.63,0.167449
2026-07-14,LB-017,117,Lumiere Prairie Gate Outlets,ATN,Atelier Noir,MW-2,Midwest,US,USD,Open,Y,WEEK,2437.11,2437.11,3113.43,470.48,205.84,0.070222,0,,44,89,55.388864,27.383258,2.022727,-0.012716,-0.002747,0.010097,260,0.169231,8,376.64,0.132066
2026-07-14,LB-018,118,Lumiere Desert Bloom Galleria,LUM,Lumière,SW-1,Southwest,US,USD,Open,Y,DAY,5812.92,5812.92,7448.36,1156.58,478.86,0.049231,5976.49,0.972631,81,200,71.764444,29.0646,2.469136,-0.004589,-0.002583,0.002016,436,0.18578,12,732,0.060035
2026-07-14,LB-019,119,Lumiere Alamo Heights Market,ATN,Atelier Noir,SW-1,Southwest,US,USD,Open,Y,WEEK,5300.63,5300.63,6268.47,614.85,352.99,-0.028692,0,,109,281,48.629633,18.863452,2.577982,-0.005761,0.006952,0.012787,718,0.151811,17,702.7,0.051215
2026-07-14,LB-020,120,Lumiere Cypress Crossing,BOT,Botanica,SW-2,Southwest,US,USD,Open,Y,NONE,3155.59,3155.59,3763.69,370.51,237.59,-0.026902,0,,53,101,59.539434,31.243465,1.90566,-0.001797,0.009818,0.011636,280,0.189286,8,404.87,0.05309
2026-07-14,LB-021,121,Lumiere Santa Rosa Plaza,LUM,Lumière,SW-2,Southwest,US,USD,Open,Y,DAY,1658.31,1658.31,2014.9,229.69,126.9,-0.014026,1832.79,0.904801,20,56,82.9155,29.612679,2.8,-0.051613,0.035273,0.091614,114,0.175439,3,211.43,0.08051
2026-07-14,LB-022,122,Lumiere Pacific Heights Court,LUM,Lumière,WE-1,West,US,USD,Open,Y,DAY,9602.52,9602.52,11604.42,1534.55,467.35,0.115427,9296.77,1.032888,130,322,73.865538,29.821491,2.476923,0.00625,0.003884,-0.002351,591,0.219966,19,1192.93,0.08332
2026-07-14,LB-023,123,Lumiere Cascade Commons,BOT,Botanica,WE-1,West,US,USD,Opening Soon,N,NONE,7037.9,7037.9,8198.71,785.74,375.07,,0,,147,467,47.876871,15.07045,3.176871,,,,762,0.192913,22,895.3,0.113461
2026-07-14,LB-024,124,Lumiere Sunfield Galleria,ATN,Atelier Noir,WE-2,West,US,USD,Open,Y,WEEK,6755.78,6755.78,8160.38,1039.09,365.51,-0.163187,0,,91,241,74.239341,28.032282,2.648352,0.009337,0.002336,-0.006936,367,0.247956,15,946.55,0.107807
2026-07-14,LB-025,125,Lumiere Silver Mesa Mall,LUM,Lumière,WE-2,West,US,USD,Open,N,DAY,2893.34,2893.34,3587.44,524.81,169.29,,2735.91,1.057542,34,84,85.098235,34.444524,2.470588,,,,158,0.21519,5,361.67,0.092322
2026-07-14,LB-026,126,Lumiere Bloor Court,LUM,Lumière,CA-1,Canada,CA,CAD,Open,Y,DAY,7304.28,5410.58,6824.86,1041.66,372.62,0.086919,5223.9,1.035736,84,185,64.411667,29.246378,2.202381,0.009425,-0.003658,-0.01296,480,0.175,13,711.75,0.149705
2026-07-14,LB-027,127,Lumiere Queen West Pavilion,ATN,Atelier Noir,CA-1,Canada,CA,CAD,Open,Y,WEEK,4968.7,3680.52,4286.46,393.3,212.64,0.103506,0,,50,123,73.6104,29.922927,2.46,-0.020354,-0.006845,0.01379,202,0.247525,7,437.99,0.11437
2026-07-14,LB-028,128,Lumiere Pacific Centre Walk,LUM,Lumière,CA-1,Canada,CA,CAD,Open,Y,DAY,7481.05,5541.52,6715.96,815.54,358.9,-0.004176,5325.56,1.040552,98,281,56.546122,19.720712,2.867347,-0.014035,-0.004176,0.01,459,0.213508,15,720.96,0.082687
2026-07-14,LB-029,129,Lumiere Sainte-Catherine Row,BOT,Botanica,CA-1,Canada,CA,CAD,Open,Y,NONE,4882.42,3616.61,4523.03,625.82,280.6,-0.032563,0,,80,147,45.207625,24.602789,1.8375,0.010017,0.003715,-0.006239,477,0.167715,13,499.54,0.076287
