date,entity_id,store_number,store_name,brand_id,brand_name,district_id,region,affiliate_id,currency,store_status,comp_eligible,plan_grain,net_sales_local,net_sales_usd,gross_sales_usd,discounts_usd,returns_usd,comp_pct,plan_usd,plan_attainment,transactions,units,ast_usd,aus_usd,upt,upt_vs_ly,ast_vs_ly,aus_vs_ly,traffic,conversion,new_customers,new_customer_sales_usd,omni_penetration
2026-07-19,LB-017,117,Lumiere Prairie Gate Outlets,ATN,Atelier Noir,MW-2,Midwest,US,USD,Open,Y,WEEK,3596.05,3596.05,4315.06,509.4,209.61,0.109272,0,,64,133,56.188281,27.03797,2.078125,-0.012039,0.005278,0.017528,389,0.164524,10,477.6,0.070552
2026-07-19,LB-018,118,Lumiere Desert Bloom Galleria,LUM,Lumière,SW-1,Southwest,US,USD,Open,Y,DAY,7781.07,7781.07,9814.39,1419.4,613.92,-0.032249,7844.15,0.991958,108,270,72.046944,28.818778,2.5,0.037037,0.003594,-0.032249,573,0.188482,19,1163.56,0.123333
2026-07-19,LB-019,119,Lumiere Alamo Heights Market,ATN,Atelier Noir,SW-1,Southwest,US,USD,Open,Y,WEEK,7535.28,7535.28,9604.79,1498.39,571.12,0.02879,0,,155,394,48.61471,19.125076,2.541935,-0.025806,0.002241,0.02879,1022,0.151663,26,1074.39,0.145441
2026-07-19,LB-020,120,Lumiere Cypress Crossing,BOT,Botanica,SW-2,Southwest,US,USD,Open,Y,NONE,3831.84,3831.84,4922.69,747.15,343.7,-0.006758,0,,65,125,58.951385,30.65472,1.923077,-0.007937,-0.006758,0.001188,339,0.19174,11,551.2,0.054846
2026-07-19,LB-021,121,Lumiere Santa Rosa Plaza,LUM,Lumière,SW-2,Southwest,US,USD,Open,Y,DAY,2420.68,2420.68,2848.75,238.98,189.09,0.069616,2405.54,1.006294,30,85,80.689333,28.478588,2.833333,0.004219,-0.001692,-0.005886,171,0.175439,5,342.93,0.118892
2026-07-19,LB-022,122,Lumiere Pacific Heights Court,LUM,Lumière,WE-1,West,US,USD,Open,Y,DAY,13257.69,13257.69,15846.75,1584.22,1004.84,0.195703,12202.01,1.086517,180,456,73.653833,29.073882,2.533333,0.018767,-0.003581,-0.021936,815,0.220859,27,1690.36,0.128353
2026-07-19,LB-023,123,Lumiere Cascade Commons,BOT,Botanica,WE-1,West,US,USD,Opening Soon,N,NONE,9764.57,9764.57,11224.2,953.15,506.48,,0,,204,642,47.865539,15.209611,3.147059,,,,1045,0.195215,30,1220.57,0.17752
2026-07-19,LB-024,124,Lumiere Sunfield Galleria,ATN,Atelier Noir,WE-2,West,US,USD,Open,Y,WEEK,8692.31,8692.31,10873.81,1674.33,507.17,-0.207557,0,,117,300,74.293248,28.974367,2.564103,-0.019413,0.002406,0.022251,472,0.247881,18,1136.69,0.142588
2026-07-19,LB-025,125,Lumiere Silver Mesa Mall,LUM,Lumière,WE-2,West,US,USD,Open,N,DAY,3737.01,3737.01,4682.62,633.46,312.15,,3590.88,1.040695,44,109,84.932045,34.284495,2.477273,,,,205,0.214634,7,505.35,0.084011
2026-07-19,LB-026,126,Lumiere Bloor Court,LUM,Lumière,CA-1,Canada,CA,CAD,Open,Y,DAY,10501.38,7778.8,9818.94,1463.9,576.24,0.079294,6856.37,1.134536,121,268,64.287603,29.025373,2.214876,-0.003751,-0.000984,0.002777,690,0.175362,19,1038.24,0.119898
2026-07-19,LB-027,127,Lumiere Queen West Pavilion,ATN,Atelier Noir,CA-1,Canada,CA,CAD,Open,Y,WEEK,6124.08,4536.36,5569.79,669.77,363.66,-0.077609,0,,61,153,74.366557,29.649412,2.508197,0.003279,-0.002003,-0.005264,254,0.240157,11,695.33,0.120969
2026-07-19,LB-028,128,Lumiere Pacific Centre Walk,LUM,Lumière,CA-1,Canada,CA,CAD,Open,Y,DAY,10457.82,7746.53,9784.39,1499.07,538.79,0.066285,6989.79,1.108264,137,403,56.544015,19.222159,2.941606,-0.009143,-0.003763,0.00543,639,0.214397,21,1009.31,0.150683
2026-07-19,LB-029,129,Lumiere Sainte-Catherine Row,BOT,Botanica,CA-1,Canada,CA,CAD,Open,Y,NONE,6031.41,4467.71,5494.53,750.96,275.86,-0.036194,0,,99,182,45.128384,24.547857,1.838384,-0.033911,0.002747,0.037945,581,0.170396,17,652.1,0.177111
